code,term,id
372911000001106,Ibuprofen 600mg tablets film coated (Alliance Healthcare (Distribution) Ltd),372911000001106
765699007,Ibuprofen 800 mg prolonged-release oral tablet,765699007
13222401000001103,Ibuprofen 800mg modified-release tablets,13222401000001103
329662005,Ibuprofen 800mg modified-release tablets,329662005
329708004,Ibuprofen 800mg tablets,329708004
768708002,Ibuprofen and oxycodone in oral dosage form,768708002
768707007,Ibuprofen and pseudoephedrine in oral dosage form,768707007
13636911000001109,Ibuprofen for Children 100mg/5ml oral suspension (Galpharm International Ltd),13636911000001109
350321003,Ibuprofen in oral dosage form,350321003
421839006,Ibuprofen in parenteral dosage form,421839006
350322005,Ibuprofen in topical dosage form,350322005
4557011000001104,Ibuprofen lysine 200mg tablets,4557011000001104
21681311000001104,Ibuprofen lysine 400mg oral powder sachets,21681311000001104
10245111000001102,Ibuprofen lysine 400mg tablets,10245111000001102
36760411000001109,Ibuprofen Seven Plus Pain Relief 200mg/5ml oral suspension (Aspire Pharma Ltd),36760411000001109
14606211000001108,Ibuprofen sodium dihydrate 200mg tablets,14606211000001108
14606311000001100,Ibuprofen sodium dihydrate 400mg tablets,14606311000001100
36603011000001101,Ibuprofen Twelve Plus Pain Relief 200mg/5ml oral suspension (Aspire Pharma Ltd),36603011000001101
400268004,Ibuprofen+menthol,400268004
409119003,Ibuprofen+pseudoephedrine 100mg/15mg oral 5mL suspension,409119003
258511000001106,Indocid 25mg capsules (Merck Sharp & Dohme Ltd),258511000001106
581911000001106,Indocid 50mg capsules (Merck Sharp & Dohme Ltd),581911000001106
4541711000001108,Indocid 5mg/ml oral suspension (Merck Sharp & Dohme Ltd),4541711000001108
10505811000001107,Indocid R 75mg capsules (Dowelhurst Ltd),10505811000001107
172111000001101,Indocid R 75mg capsules (Merck Sharp & Dohme Ltd),172111000001101
3311000001106,Indolar SR 75mg capsules (Sandoz Ltd),3311000001106
84411000001101,Indomax 75 SR capsules (Ashbourne Pharmaceuticals Ltd),84411000001101
12637811000001108,Indometacin 1.2mg/5ml oral solution,12637811000001108
12599511000001102,Indometacin 1.2mg/5ml oral solution (Special Order),12599511000001102
12637911000001103,Indometacin 1.2mg/5ml oral suspension,12637911000001103
12599211000001100,Indometacin 1.2mg/5ml oral suspension (Special Order),12599211000001100
12638011000001101,Indometacin 10mg/5ml oral solution,12638011000001101
12600111000001108,Indometacin 10mg/5ml oral solution (Special Order),12600111000001108
12638111000001100,Indometacin 10mg/5ml oral suspension,12638111000001100
12599811000001104,Indometacin 10mg/5ml oral suspension (Special Order),12599811000001104
12638211000001106,Indometacin 12mg/5ml oral solution,12638211000001106
12600711000001109,Indometacin 12mg/5ml oral solution (Special Order),12600711000001109
12638311000001103,Indometacin 12mg/5ml oral suspension,12638311000001103
12600411000001103,Indometacin 12mg/5ml oral suspension (Special Order),12600411000001103
12638411000001105,Indometacin 15mg/5ml oral solution,12638411000001105
12601911000001104,Indometacin 15mg/5ml oral solution (Special Order),12601911000001104
12638511000001109,Indometacin 15mg/5ml oral suspension,12638511000001109
12601411000001107,Indometacin 15mg/5ml oral suspension (Special Order),12601411000001107
12638611000001108,Indometacin 20mg/5ml oral solution,12638611000001108
12603111000001101,Indometacin 20mg/5ml oral solution (Special Order),12603111000001101
12638711000001104,Indometacin 20mg/5ml oral suspension,12638711000001104
12602811000001100,Indometacin 20mg/5ml oral suspension (Special Order),12602811000001100
766065004,Indometacin 25 mg prolonged-release oral capsule,766065004
329714006,Indometacin 25mg capsules,329714006
746311000001109,Indometacin 25mg capsules (A A H Pharmaceuticals Ltd),746311000001109
24411000001107,Indometacin 25mg capsules (Actavis UK Ltd),24411000001107
387211000001109,Indometacin 25mg capsules (Alliance Healthcare (Distribution) Ltd),387211000001109
11405211000001107,Indometacin 25mg capsules (Almus Pharmaceuticals Ltd),11405211000001107
10381711000001100,Indometacin 25mg capsules (Arrow Generics Ltd),10381711000001100
14783711000001102,Indometacin 25mg capsules (Boston Healthcare Ltd),14783711000001102
18559111000001109,Indometacin 25mg capsules (Bristol Laboratories Ltd),18559111000001109
34016011000001105,Indometacin 25mg capsules (Crescent Pharma Ltd),34016011000001105
24176011000001109,Indometacin 25mg capsules (DE Pharmaceuticals),24176011000001109
11017711000001100,Indometacin 25mg capsules (Dr Reddy's Laboratories (UK) Ltd),11017711000001100
20324411000001101,Indometacin 25mg capsules (Genesis Pharmaceuticals Ltd),20324411000001101
770811000001101,Indometacin 25mg capsules (Kent Pharmaceuticals Ltd),770811000001101
17932611000001107,Indometacin 25mg capsules (Phoenix Healthcare Distribution Ltd),17932611000001107
4331311000001106,Indometacin 25mg capsules (Sandoz Ltd),4331311000001106
29877911000001101,Indometacin 25mg capsules (Sigma Pharmaceuticals Plc),29877911000001101
564511000001104,Indometacin 25mg capsules (The Boots Company Plc),564511000001104
26779711000001102,Indometacin 25mg capsules (Tillomed Laboratories Ltd),26779711000001102
22061111000001107,Indometacin 25mg capsules (Waymade Healthcare Plc),22061111000001107
13223301000001100,Indometacin 25mg modified-release capsules,13223301000001100
329757001,Indometacin 25mg modified-release capsules,329757001
36046611000001100,Indometacin 25mg modified-release tablets,36046611000001100
8561611000001108,Indometacin 25mg/5ml oral solution,8561611000001108
8544911000001109,Indometacin 25mg/5ml oral solution (Special Order),8544911000001109
376878007,Indometacin 25mg/5ml oral suspension,376878007
8545911000001108,Indometacin 25mg/5ml oral suspension (Drug Tariff Special Order),8545911000001108
4562011000001108,Indometacin 25mg/5ml oral suspension sugar free,4562011000001108
12638811000001107,Indometacin 31.25mg/5ml oral solution,12638811000001107
12603711000001100,Indometacin 31.25mg/5ml oral solution (Special Order),12603711000001100
12638911000001102,Indometacin 31.25mg/5ml oral suspension,12638911000001102
12603411000001106,Indometacin 31.25mg/5ml oral suspension (Special Order),12603411000001106
12639011000001106,Indometacin 3mg/5ml oral solution,12639011000001106
12604311000001102,Indometacin 3mg/5ml oral solution (Special Order),12604311000001102
12639111000001107,Indometacin 3mg/5ml oral suspension,12639111000001107
12604011000001100,Indometacin 3mg/5ml oral suspension (Special Order),12604011000001100
12639211000001101,Indometacin 500micrograms/5ml oral solution,12639211000001101
12604911000001101,Indometacin 500micrograms/5ml oral solution (Special Order),12604911000001101
12639311000001109,Indometacin 500micrograms/5ml oral suspension,12639311000001109
12604611000001107,Indometacin 500micrograms/5ml oral suspension (Special Order),12604611000001107
329715007,Indometacin 50mg capsules,329715007
799011000001106,Indometacin 50mg capsules (A A H Pharmaceuticals Ltd),799011000001106
100211000001103,Indometacin 50mg capsules (Actavis UK Ltd),100211000001103
604011000001100,Indometacin 50mg capsules (Alliance Healthcare (Distribution) Ltd),604011000001100
9807011000001106,Indometacin 50mg capsules (Almus Pharmaceuticals Ltd),9807011000001106
28919111000001108,Indometacin 50mg capsules (Crescent Pharma Ltd),28919111000001108
24176411000001100,Indometacin 50mg capsules (DE Pharmaceuticals),24176411000001100
11017511000001105,Indometacin 50mg capsules (Dr Reddy's Laboratories (UK) Ltd),11017511000001105
20324611000001103,Indometacin 50mg capsules (Genesis Pharmaceuticals Ltd),20324611000001103
749911000001101,Indometacin 50mg capsules (Kent Pharmaceuticals Ltd),749911000001101
525611000001106,Indometacin 50mg capsules (Mylan),525611000001106
17932811000001106,Indometacin 50mg capsules (Phoenix Healthcare Distribution Ltd),17932811000001106
4331511000001100,Indometacin 50mg capsules (Sandoz Ltd),4331511000001100
29878111000001103,Indometacin 50mg capsules (Sigma Pharmaceuticals Plc),29878111000001103
787911000001104,Indometacin 50mg capsules (The Boots Company Plc),787911000001104
26780111000001103,Indometacin 50mg capsules (Tillomed Laboratories Ltd),26780111000001103
22061611000001104,Indometacin 50mg capsules (Waymade Healthcare Plc),22061611000001104
36046711000001109,Indometacin 50mg modified-release tablets,36046711000001109
8561811000001107,Indometacin 50mg/5ml oral solution,8561811000001107
8544811000001104,Indometacin 50mg/5ml oral solution (Special Order),8544811000001104
8561911000001102,Indometacin 50mg/5ml oral suspension,8561911000001102
8545311000001107,Indometacin 50mg/5ml oral suspension (Special Order),8545311000001107
15914011000001100,Indometacin 5mg/5ml oral solution,15914011000001100
15881811000001103,Indometacin 5mg/5ml oral solution (Special Order),15881811000001103
15914111000001104,Indometacin 5mg/5ml oral suspension,15914111000001104
15881511000001101,Indometacin 5mg/5ml oral suspension (Special Order),15881511000001101
766064000,Indometacin 75 mg prolonged-release oral capsule,766064000
36046811000001101,Indometacin 75mg modified-release capsules,36046811000001101
853011000001103,Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd),853011000001103
36046911000001106,Indometacin 75mg modified-release tablets,36046911000001106
375433008,Indomethacin 75mg capsule,375433008
777811000001102,Indomod 25mg modified-release capsules (Pfizer Ltd),777811000001102
541311000001100,Indomod 75mg modified-release capsules (Pfizer Ltd),541311000001100
732311000001106,Jomethid XL 200mg capsules (Actavis UK Ltd),732311000001106
642011000001100,Junior Ibuprofen 100mg/5ml oral suspension (Numark Ltd),642011000001100
2892711000001101,Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL),2892711000001101
294311000001102,Ketocid 200 modified-release capsules (Chiesi Ltd),294311000001102
766002004,Ketoprofen 100 mg prolonged-release oral capsule,766002004
16174311000001107,Ketoprofen 100mg / Omeprazole 20mg modified-release capsules,16174311000001107
3377811000001108,Ketoprofen 100mg capsules,3377811000001108
881711000001108,Ketoprofen 100mg capsules (A A H Pharmaceuticals Ltd),881711000001108
823911000001100,Ketoprofen 100mg capsules (Alliance Healthcare (Distribution) Ltd),823911000001100
39411000001109,Ketoprofen 100mg capsules (Mylan),39411000001109
65111000001107,Ketoprofen 100mg capsules (Sandoz Ltd),65111000001107
823411000001108,Ketoprofen 100mg capsules (The Boots Company Plc),823411000001108
36037011000001106,Ketoprofen 100mg modified-release capsules,36037011000001106
4575711000001106,Ketoprofen 100mg modified-release capsules (A A H Pharmaceuticals Ltd),4575711000001106
505811000001104,Ketoprofen 100mg modified-release capsules (Alliance Healthcare (Distribution) Ltd),505811000001104
778511000001101,Ketoprofen 100mg modified-release capsules (Kent Pharmaceuticals Ltd),778511000001101
370199002,Ketoprofen 12.5 mg oral tablet,370199002
765954002,Ketoprofen 150 mg prolonged-release oral capsule,765954002
36037211000001101,Ketoprofen 150mg modified-release capsules,36037211000001101
765934003,Ketoprofen 200 mg prolonged-release oral capsule,765934003
16174411000001100,Ketoprofen 200mg / Omeprazole 20mg modified-release capsules,16174411000001100
36037311000001109,Ketoprofen 200mg modified-release capsules,36037311000001109
659911000001109,Ketoprofen 200mg modified-release capsules (Kent Pharmaceuticals Ltd),659911000001109
373974003,Ketoprofen 25 mg/1 each oral capsule,373974003
329758006,Ketoprofen 50mg capsules,329758006
513511000001103,Ketoprofen 50mg capsules (A A H Pharmaceuticals Ltd),513511000001103
886811000001105,Ketoprofen 50mg capsules (Alliance Healthcare (Distribution) Ltd),886811000001105
365911000001107,Ketoprofen 50mg capsules (Kent Pharmaceuticals Ltd),365911000001107
109311000001102,Ketoprofen 50mg capsules (Mylan),109311000001102
915411000001107,Ketoprofen 50mg capsules (Sandoz Ltd),915411000001107
15103511000001109,Ketoprofen 50mg capsules (Sigma Pharmaceuticals Plc),15103511000001109
373975002,Ketoprofen 75 mg/1 each oral capsule,373975002
412012003,Ketoprofen in oral dosage form,412012003
715712009,Ketorolac + phenylephrine,715712009
333981003,Ketorolac 10mg tablets,333981003
356262000,Ketorolac in oral dosage form,356262000
8211000001106,Ketotard XL 200mg capsules (Galen Ltd),8211000001106
419711000001102,Ketovail 100mg modified-release capsules (Teva UK Ltd),419711000001102
106011000001106,Ketovail 200mg modified-release capsules (Teva UK Ltd),106011000001106
403111000001103,Ketozip 200 XL capsules (Ashbourne Pharmaceuticals Ltd),403111000001103
867111000001102,Ketpron XL 100mg capsules (Mercury Pharma Group Ltd),867111000001102
240011000001102,Ketpron XL 200mg capsules (Mercury Pharma Group Ltd),240011000001102
409145007,Lansoprazole + naproxen,409145007
482011000001109,Larafen CR 200mg capsules (Ennogen Pharma Ltd),482011000001109
75311000001102,Lederfen 300mg capsules (Mercury Pharma Group Ltd),75311000001102
269711000001104,Lederfen 300mg tablets (Mercury Pharma Group Ltd),269711000001104
343711000001102,Lederfen 450mg tablets (Mercury Pharma Group Ltd),343711000001102
8133411000001105,Lemsip Cold and Flu Sinus 12 Hr Ibuprofen + Pseudoephedrine modified-release capsules (Reckitt Benckiser Healthcare (UK) Ltd),8133411000001105
9466411000001106,Lemsip Flu 12 Hr Ibuprofen + Pseudoephedrine modified-release capsules (Reckitt Benckiser Healthcare (UK) Ltd),9466411000001106
4616511000001109,Lemsip Ibuprofen modified-release capsules (Reckitt Benckiser Healthcare (UK) Ltd),4616511000001109
15987611000001104,Lemsip Max All Night Cold & Flu tablets (Reckitt Benckiser Healthcare (UK) Ltd),15987611000001104
901911000001103,Librofem 200mg tablets (LPC Medical (UK) Ltd),901911000001103
7929311000001109,Lloydspharmacy Ibuprofen 100mg/5ml oral suspension (Lloyds Pharmacy Ltd),7929311000001109
13860211000001101,Lloydspharmacy Ibuprofen 200mg liquid capsules (Lloyds Pharmacy Ltd),13860211000001101
13750411000001109,Lloydspharmacy Ibuprofen Long Lasting 200mg capsules (Lloyds Pharmacy Ltd),13750411000001109
13860411000001102,Lloydspharmacy Maximum Strength Ibuprofen 400mg liquid capsules (Lloyds Pharmacy Ltd),13860411000001102
921411000001100,Lodine SR 600mg tablets (Almirall Ltd),921411000001100
450611000001106,Lofensaid 25mg gastro-resistant tablets (Opus Pharmaceuticals Ltd),450611000001106
490411000001102,Lofensaid Retard 100 tablets (Opus Pharmaceuticals Ltd),490411000001102
213511000001106,Lofensaid Retard 75 tablets (Opus Pharmaceuticals Ltd),213511000001106
408601001,Lornoxicam 4mg tablets,408601001
408602008,Lornoxicam 8mg tablets,408602008
17061411000001100,Lornoxicam 8mg tablets (Special Order),17061411000001100
412014002,Lornoxicam in oral dosage form,412014002
9865311000001100,Lumiracoxib 100mg tablets,9865311000001100
9865211000001108,Lumiracoxib 400mg tablets,9865211000001108
7997811000001101,Mandafen 400mg tablets (M & A Pharmachem Ltd),7997811000001101
17238111000001100,Mandafen 600mg tablets (M & A Pharmachem Ltd),17238111000001100
7997311000001105,Mandafen for Children 100mg/5ml oral suspension sugar free (M & A Pharmachem Ltd),7997311000001105
19690911000001104,Manorfen 200mg tablets (The Manor Drug Company (Nottingham) Ltd),19690911000001104
3021311000001105,Manorfen 400mg tablets (The Manor Drug Company (Nottingham) Ltd),3021311000001105
769133000,Mefenamic acid 10 mg/mL oral suspension,769133000
329790001,Mefenamic acid 250mg capsules,329790001
269111000001100,Mefenamic acid 250mg capsules (A A H Pharmaceuticals Ltd),269111000001100
19310911000001108,Mefenamic acid 250mg capsules (Advanz Pharma),19310911000001108
188111000001107,Mefenamic acid 250mg capsules (Alliance Healthcare (Distribution) Ltd),188111000001107
10389911000001104,Mefenamic acid 250mg capsules (Arrow Generics Ltd),10389911000001104
24378611000001109,Mefenamic acid 250mg capsules (DE Pharmaceuticals),24378611000001109
14945211000001109,Mefenamic acid 250mg capsules (Essential Generics Ltd),14945211000001109
767711000001103,Mefenamic acid 250mg capsules (Kent Pharmaceuticals Ltd),767711000001103
756011000001108,Mefenamic acid 250mg capsules (Mylan),756011000001108
17939411000001103,Mefenamic acid 250mg capsules (Phoenix Healthcare Distribution Ltd),17939411000001103
29904711000001109,Mefenamic acid 250mg capsules (Sigma Pharmaceuticals Plc),29904711000001109
21791511000001102,Mefenamic acid 250mg capsules (Waymade Healthcare Plc),21791511000001102
164411000001109,Mefenamic acid 250mg capsules (Zentiva),164411000001109
8662311000001102,Mefenamic acid 250mg/5ml oral suspension,8662311000001102
8607611000001109,Mefenamic acid 250mg/5ml oral suspension (Special Order),8607611000001109
329803004,Mefenamic acid 500mg tablets,329803004
411211000001108,Mefenamic acid 500mg tablets (A A H Pharmaceuticals Ltd),411211000001108
774611000001107,Mefenamic acid 500mg tablets (Actavis UK Ltd),774611000001107
393211000001104,Mefenamic acid 500mg tablets (Alliance Healthcare (Distribution) Ltd),393211000001104
17970611000001108,Mefenamic acid 500mg tablets (Almus Pharmaceuticals Ltd),17970611000001108
13581311000001100,Mefenamic acid 500mg tablets (DE Pharmaceuticals),13581311000001100
14945411000001108,Mefenamic acid 500mg tablets (Essential Generics Ltd),14945411000001108
740211000001103,Mefenamic acid 500mg tablets (IVAX Pharmaceuticals UK Ltd),740211000001103
189011000001101,Mefenamic acid 500mg tablets (Kent Pharmaceuticals Ltd),189011000001101
37119811000001109,Mefenamic acid 500mg tablets (Mawdsley-Brooks & Company Ltd),37119811000001109
37723411000001105,Mefenamic acid 500mg tablets (Pilsco Ltd),37723411000001105
15109011000001103,Mefenamic acid 500mg tablets (Sigma Pharmaceuticals Plc),15109011000001103
655611000001101,Mefenamic acid 500mg tablets (Teva UK Ltd),655611000001101
21791711000001107,Mefenamic acid 500mg tablets (Waymade Healthcare Plc),21791711000001107
122811000001109,Mefenamic acid 500mg tablets (Zentiva),122811000001109
8662411000001109,Mefenamic acid 500mg/5ml oral suspension,8662411000001109
8608211000001106,Mefenamic acid 500mg/5ml oral suspension (Special Order),8608211000001106
35369111000001107,Mefenamic acid 50mg/5ml oral suspension,35369111000001107
259811000001102,Mefenamic acid 50mg/5ml oral suspension (A A H Pharmaceuticals Ltd),259811000001102
186711000001109,Mefenamic acid 50mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),186711000001109
26853411000001107,Mefenamic acid 50mg/5ml oral suspension (Ennogen Healthcare Ltd),26853411000001107
11508411000001105,Mefenamic acid 50mg/5ml oral suspension (Essential Generics Ltd),11508411000001105
11484811000001108,Mefenamic acid 50mg/5ml oral suspension (Special Order),11484811000001108
412018004,Mefenamic acid in oral dosage form,412018004
22648611000001108,Meloxicam 15mg orodispersible tablets sugar free,22648611000001108
23679611000001108,Meloxicam 15mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd),23679611000001108
22640411000001107,Meloxicam 15mg orodispersible tablets sugar free (Rhodes Pharma Ltd),22640411000001107
329928008,Meloxicam 15mg tablets,329928008
9835011000001107,Meloxicam 15mg tablets (A A H Pharmaceuticals Ltd),9835011000001107
10304811000001109,Meloxicam 15mg tablets (Actavis UK Ltd),10304811000001109
9906111000001103,Meloxicam 15mg tablets (Alliance Healthcare (Distribution) Ltd),9906111000001103
11426411000001108,Meloxicam 15mg tablets (Almus Pharmaceuticals Ltd),11426411000001108
13413411000001104,Meloxicam 15mg tablets (Arrow Generics Ltd),13413411000001104
13930111000001109,Meloxicam 15mg tablets (DE Pharmaceuticals),13930111000001109
24378911000001103,Meloxicam 15mg tablets (DE Pharmaceuticals),24378911000001103
5496511000001100,Meloxicam 15mg tablets (Dowelhurst Ltd),5496511000001100
10302411000001100,Meloxicam 15mg tablets (Focus Pharmaceuticals Ltd),10302411000001100
10615011000001107,Meloxicam 15mg tablets (Genus Pharmaceuticals Ltd),10615011000001107
14162511000001105,Meloxicam 15mg tablets (Healthcare Pharma Ltd),14162511000001105
10198411000001108,Meloxicam 15mg tablets (IVAX Pharmaceuticals UK Ltd),10198411000001108
9856311000001104,Meloxicam 15mg tablets (Kent Pharmaceuticals Ltd),9856311000001104
30827211000001109,Meloxicam 15mg tablets (Mawdsley-Brooks & Company Ltd),30827211000001109
9991611000001102,Meloxicam 15mg tablets (Mylan),9991611000001102
10440311000001108,Meloxicam 15mg tablets (Niche Generics Ltd),10440311000001108
17939811000001101,Meloxicam 15mg tablets (Phoenix Healthcare Distribution Ltd),17939811000001101
10962511000001105,Meloxicam 15mg tablets (Sandoz Ltd),10962511000001105
14493911000001106,Meloxicam 15mg tablets (Sigma Pharmaceuticals Plc),14493911000001106
15109311000001100,Meloxicam 15mg tablets (Sigma Pharmaceuticals Plc),15109311000001100
10701211000001107,Meloxicam 15mg tablets (Somex Pharma),10701211000001107
17204011000001100,Meloxicam 15mg tablets (Sovereign Medical Ltd),17204011000001100
9834611000001101,Meloxicam 15mg tablets (Teva UK Ltd),9834611000001101
5389911000001106,Meloxicam 15mg tablets (Waymade Healthcare Plc),5389911000001106
21792211000001107,Meloxicam 15mg tablets (Waymade Healthcare Plc),21792211000001107
9870511000001106,Meloxicam 15mg tablets (Zentiva),9870511000001106
13822011000001102,Meloxicam 15mg/5ml oral suspension,13822011000001102
13817711000001108,Meloxicam 15mg/5ml oral suspension (Special Order),13817711000001108
12700711000001103,Meloxicam 3.75mg/5ml oral suspension,12700711000001103
12690511000001101,Meloxicam 3.75mg/5ml oral suspension (Special Order),12690511000001101
22648711000001104,Meloxicam 7.5mg orodispersible tablets sugar free,22648711000001104
23679411000001105,Meloxicam 7.5mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd),23679411000001105
22640911000001104,Meloxicam 7.5mg orodispersible tablets sugar free (Rhodes Pharma Ltd),22640911000001104
329927003,Meloxicam 7.5mg tablets,329927003
9834811000001102,Meloxicam 7.5mg tablets (A A H Pharmaceuticals Ltd),9834811000001102
10304311000001100,Meloxicam 7.5mg tablets (Actavis UK Ltd),10304311000001100
9905911000001107,Meloxicam 7.5mg tablets (Alliance Healthcare (Distribution) Ltd),9905911000001107
11426211000001109,Meloxicam 7.5mg tablets (Almus Pharmaceuticals Ltd),11426211000001109
13413211000001103,Meloxicam 7.5mg tablets (Arrow Generics Ltd),13413211000001103
24379111000001108,Meloxicam 7.5mg tablets (DE Pharmaceuticals),24379111000001108
5496611000001101,Meloxicam 7.5mg tablets (Dowelhurst Ltd),5496611000001101
10302611000001102,Meloxicam 7.5mg tablets (Focus Pharmaceuticals Ltd),10302611000001102
10614811000001102,Meloxicam 7.5mg tablets (Genus Pharmaceuticals Ltd),10614811000001102
14162311000001104,Meloxicam 7.5mg tablets (Healthcare Pharma Ltd),14162311000001104
10198211000001109,Meloxicam 7.5mg tablets (IVAX Pharmaceuticals UK Ltd),10198211000001109
9856111000001101,Meloxicam 7.5mg tablets (Kent Pharmaceuticals Ltd),9856111000001101
30827011000001104,Meloxicam 7.5mg tablets (Mawdsley-Brooks & Company Ltd),30827011000001104
9991411000001100,Meloxicam 7.5mg tablets (Mylan),9991411000001100
10440011000001105,Meloxicam 7.5mg tablets (Niche Generics Ltd),10440011000001105
17939611000001100,Meloxicam 7.5mg tablets (Phoenix Healthcare Distribution Ltd),17939611000001100
10962111000001101,Meloxicam 7.5mg tablets (Sandoz Ltd),10962111000001101
15109611000001105,Meloxicam 7.5mg tablets (Sigma Pharmaceuticals Plc),15109611000001105
10702311000001108,Meloxicam 7.5mg tablets (Somex Pharma),10702311000001108
17203811000001108,Meloxicam 7.5mg tablets (Sovereign Medical Ltd),17203811000001108
9834411000001104,Meloxicam 7.5mg tablets (Teva UK Ltd),9834411000001104
5389711000001109,Meloxicam 7.5mg tablets (Waymade Healthcare Plc),5389711000001109
21792011000001102,Meloxicam 7.5mg tablets (Waymade Healthcare Plc),21792011000001102
9870211000001108,Meloxicam 7.5mg tablets (Zentiva),9870211000001108
15857511000001104,Meloxicam 7.5mg/5ml oral suspension,15857511000001104
15856111000001105,Meloxicam 7.5mg/5ml oral suspension (Special Order),15856111000001105
412001003,Meloxicam in oral dosage form,412001003
427159000,Meloxicam in rectal dosage form,427159000
903411000001105,Migrafen 200mg tablets (Chatfield Laboratories),903411000001105
22591711000001107,Misofen 50mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd),22591711000001107
22592011000001102,Misofen 75mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd),22592011000001102
81511000001104,Mobic 15mg tablets (Boehringer Ingelheim Ltd),81511000001104
5561611000001101,Mobic 15mg tablets (Dowelhurst Ltd),5561611000001101
16207711000001109,Mobic 15mg tablets (Lexon (UK) Ltd),16207711000001109
16556511000001100,Mobic 15mg tablets (Mawdsley-Brooks & Company Ltd),16556511000001100
17585111000001107,Mobic 15mg tablets (Necessity Supplies Ltd),17585111000001107
14713411000001105,Mobic 15mg tablets (Sigma Pharmaceuticals Plc),14713411000001105
5390911000001104,Mobic 15mg tablets (Waymade Healthcare Plc),5390911000001104
591611000001104,Mobic 7.5mg tablets (Boehringer Ingelheim Ltd),591611000001104
5562611000001107,Mobic 7.5mg tablets (Dowelhurst Ltd),5562611000001107
16207511000001104,Mobic 7.5mg tablets (Lexon (UK) Ltd),16207511000001104
17516811000001106,Mobic 7.5mg tablets (Mawdsley-Brooks & Company Ltd),17516811000001106
17585511000001103,Mobic 7.5mg tablets (Necessity Supplies Ltd),17585511000001103
14713011000001101,Mobic 7.5mg tablets (Sigma Pharmaceuticals Plc),14713011000001101
5389511000001104,Mobic 7.5mg tablets (Waymade Healthcare Plc),5389511000001104
5590411000001105,Mobiflex 20mg tablets (Dowelhurst Ltd),5590411000001105
213111000001102,Mobiflex 20mg tablets (Mylan),213111000001102
14713911000001102,Mobiflex 20mg tablets (Sigma Pharmaceuticals Plc),14713911000001102
5482811000001102,Mobiflex 20mg tablets (Waymade Healthcare Plc),5482811000001102
3953411000001109,Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd),3953411000001109
868911000001103,Motrin 400mg tablets (Pfizer Ltd),868911000001103
550011000001109,Motrin 600mg tablets (Pfizer Ltd),550011000001109
62911000001102,Motrin 800mg tablets (Pfizer Ltd),62911000001102
400480005,Nabumetone 500mg dispersible tablets sugar free,400480005
329910006,Nabumetone 500mg tablets,329910006
282011000001105,Nabumetone 500mg tablets (A A H Pharmaceuticals Ltd),282011000001105
802111000001103,Nabumetone 500mg tablets (Actavis UK Ltd),802111000001103
436011000001102,Nabumetone 500mg tablets (Alliance Healthcare (Distribution) Ltd),436011000001102
17966411000001101,Nabumetone 500mg tablets (Almus Pharmaceuticals Ltd),17966411000001101
17308011000001101,Nabumetone 500mg tablets (Beechmere Pharmaceuticals Ltd),17308011000001101
30062011000001105,Nabumetone 500mg tablets (DE Pharmaceuticals),30062011000001105
5506011000001100,Nabumetone 500mg tablets (Dowelhurst Ltd),5506011000001100
18080011000001108,Nabumetone 500mg tablets (Fannin UK Ltd),18080011000001108
10301011000001101,Nabumetone 500mg tablets (Focus Pharmaceuticals Ltd),10301011000001101
5003211000001101,Nabumetone 500mg tablets (IVAX Pharmaceuticals UK Ltd),5003211000001101
212611000001100,Nabumetone 500mg tablets (Kent Pharmaceuticals Ltd),212611000001100
351111000001101,Nabumetone 500mg tablets (Mylan),351111000001101
17944911000001106,Nabumetone 500mg tablets (Phoenix Healthcare Distribution Ltd),17944911000001106
4870111000001103,Nabumetone 500mg tablets (Sandoz Ltd),4870111000001103
635011000001109,Nabumetone 500mg tablets (Teva UK Ltd),635011000001109
35861211000001104,Nabumetone 500mg tablets (Tillomed Laboratories Ltd),35861211000001104
21816811000001106,Nabumetone 500mg tablets (Waymade Healthcare Plc),21816811000001106
329912003,Nabumetone 500mg/5ml oral suspension,329912003
32778411000001103,Nabumetone 500mg/5ml oral suspension,32778411000001103
32777811000001100,Nabumetone 500mg/5ml oral suspension (Special Order),32777811000001100
32751811000001105,Nabumetone 500mg/5ml oral suspension sugar free,32751811000001105
374639008,Nabumetone 750 mg oral tablet,374639008
412002005,Nabumetone in oral dosage form,412002005
3226311000001108,Napratec OP tablets (Pfizer Ltd),3226311000001108
4550611000001107,Naprosyn 125mg/5ml oral suspension (Roche Products Ltd),4550611000001107
894311000001106,Naprosyn 250mg tablets (Atnahs Pharma UK Ltd),894311000001106
162011000001106,Naprosyn 500mg tablets (Atnahs Pharma UK Ltd),162011000001106
5392911000001100,Naprosyn 500mg tablets (Waymade Healthcare Plc),5392911000001100
178811000001105,Naprosyn EC 250mg tablets (Atnahs Pharma UK Ltd),178811000001105
17609911000001102,Naprosyn EC 250mg tablets (Necessity Supplies Ltd),17609911000001102
